bcr_patient_uuid	bcr_sample_barcode	bcr_analyte_barcode	bcr_analyte_uuid	a260_a280_ratio	analyte_type	analyte_type_id	concentration	gel_image_file	is_derived_from_ffpe	normal_tumor_genotype_match	pcr_amplification_successful	ratio_28s_18s	rinvalue	spectrophotometer_method	subportion_sequence	well_number
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-01A	TCGA-AG-3732-01A-11D	9feea0f5-feec-4bf5-97c6-c2fe0ea768b4	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-01A	TCGA-AG-3732-01A-11H	1b388197-e0d7-4f6f-97bd-95bd0013310e	1.80	RNA	H	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.50	9.00	UV Spec	1	[Not Available]
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-01A	TCGA-AG-3732-01A-11R	cb458ef0-212a-41eb-8a0b-4cc5a6872d45	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.40	8.80	UV Spec	1	[Not Available]
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-01A	TCGA-AG-3732-01A-11W	91752512-7065-44f7-a183-05337a050edb	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-11A	TCGA-AG-3732-11A-01D	f9de0a76-aa8b-4405-9d31-fd7c4e6948e4	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-11A	TCGA-AG-3732-11A-01R	413d464b-8530-44c7-92e0-60191d27ffbe	1.70	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.57	9.30	UV Spec	[Not Available]	[Not Available]
a83923fd-276c-4526-9922-5ef741f551fd	TCGA-AG-3732-11A	TCGA-AG-3732-11A-01W	be3c6905-6e6e-4599-922a-b64d7c575750	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-01A	TCGA-AG-3742-01A-11D	3ce19201-b4ff-41fc-b890-c5d81b0173b7	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-01A	TCGA-AG-3742-01A-11H	65b1db35-1c7c-4342-8a19-9c218e1b7d42	1.80	RNA	H	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.90	9.60	UV Spec	1	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-01A	TCGA-AG-3742-01A-11R	b666e545-c617-40e6-aff7-79f2a87cf63d	1.80	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.80	9.60	UV Spec	1	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-01A	TCGA-AG-3742-01A-11W	888e9c60-43c4-4bc9-8803-dbfc6fb2a2a4	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-11A	TCGA-AG-3742-11A-01D	8ccf935c-9341-4ce2-be7a-bf3d296a97f4	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-11A	TCGA-AG-3742-11A-01R	dc02f0cc-b6c7-4322-9967-3512ee207543	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.45	9.50	UV Spec	[Not Available]	[Not Available]
fbcd7e69-533f-4b6c-9868-162139135b58	TCGA-AG-3742-11A	TCGA-AG-3742-11A-01W	51d59eab-a780-415d-b2c9-4330fac67dec	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
7a285463-76f4-447d-bb04-336bb5ec1009	TCGA-CL-5917-01A	TCGA-CL-5917-01A-11D	d2016cca-3f0f-4d95-9147-0b89748737a6	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
7a285463-76f4-447d-bb04-336bb5ec1009	TCGA-CL-5917-01A	TCGA-CL-5917-01A-11H	ac3a74e7-36b5-4afc-970d-bcd6850d2c7c	1.80	RNA	H	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.50	9.20	UV Spec	1	[Not Available]
7a285463-76f4-447d-bb04-336bb5ec1009	TCGA-CL-5917-01A	TCGA-CL-5917-01A-11R	823f9d76-ce69-4860-8b8b-070f65f69ad0	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.60	9.50	UV Spec	1	[Not Available]
7a285463-76f4-447d-bb04-336bb5ec1009	TCGA-CL-5917-01A	TCGA-CL-5917-01A-11W	1d8263f6-a266-49a2-a452-157de7bdc157	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
7a285463-76f4-447d-bb04-336bb5ec1009	TCGA-CL-5917-10A	TCGA-CL-5917-10A-01D	da675aeb-83d5-440f-9bc3-b2c8a9e35f63	1.90	DNA	D	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
7a285463-76f4-447d-bb04-336bb5ec1009	TCGA-CL-5917-10A	TCGA-CL-5917-10A-01W	784e7307-f1ec-4d50-9213-03f771560505	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
f49a8e1e-d247-4c76-ac3b-ad8e5d6b8d18	TCGA-CL-5918-01A	TCGA-CL-5918-01A-11D	ca678c81-1a34-4ce3-a605-3d8269b3cef8	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
f49a8e1e-d247-4c76-ac3b-ad8e5d6b8d18	TCGA-CL-5918-01A	TCGA-CL-5918-01A-11H	0a020161-5ffa-4caa-ac57-7c1807be9711	1.80	RNA	H	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.20	7.60	UV Spec	1	[Not Available]
f49a8e1e-d247-4c76-ac3b-ad8e5d6b8d18	TCGA-CL-5918-01A	TCGA-CL-5918-01A-11R	7ab73854-8848-4e7d-ade2-230652b282cd	1.80	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.40	7.80	UV Spec	1	[Not Available]
f49a8e1e-d247-4c76-ac3b-ad8e5d6b8d18	TCGA-CL-5918-01A	TCGA-CL-5918-01A-11W	996edc13-7d46-4099-96dc-5486fd88b968	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
f49a8e1e-d247-4c76-ac3b-ad8e5d6b8d18	TCGA-CL-5918-10A	TCGA-CL-5918-10A-01D	00138db7-1708-4917-850a-91c27f182087	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
f49a8e1e-d247-4c76-ac3b-ad8e5d6b8d18	TCGA-CL-5918-10A	TCGA-CL-5918-10A-01W	86a4ee8e-cb40-404b-a28e-b3b7f6e0ce04	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
016c9c14-4c88-49f5-a11a-dd4bc282f11e	TCGA-DC-5337-01A	TCGA-DC-5337-01A-01D	67b5c1f4-9c84-4432-9a92-5838c4b6789a	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
016c9c14-4c88-49f5-a11a-dd4bc282f11e	TCGA-DC-5337-01A	TCGA-DC-5337-01A-01R	b6dfa571-a3fa-440e-8529-d00a18697466	1.80	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.30	8.70	UV Spec	[Not Available]	[Not Available]
016c9c14-4c88-49f5-a11a-dd4bc282f11e	TCGA-DC-5337-01A	TCGA-DC-5337-01A-01T	c875bb2d-d3ed-4560-bbd9-41dd17aa1522	[Not Available]	Total RNA	T	0.10	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.00	7.50	UV Spec	[Not Available]	[Not Available]
016c9c14-4c88-49f5-a11a-dd4bc282f11e	TCGA-DC-5337-01A	TCGA-DC-5337-01A-01W	995eda12-db15-4347-bf31-6404bc27ed21	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
016c9c14-4c88-49f5-a11a-dd4bc282f11e	TCGA-DC-5337-10A	TCGA-DC-5337-10A-01D	b666c91f-6f9c-42d4-89ae-3994e115ea36	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
016c9c14-4c88-49f5-a11a-dd4bc282f11e	TCGA-DC-5337-10A	TCGA-DC-5337-10A-01W	c94f59f3-d559-4c26-83e9-04b6ba33780c	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
cd05d121-f107-4c8e-95a8-153a84f5134a	TCGA-DC-5869-01A	TCGA-DC-5869-01A-01D	5402edac-054a-40b1-9cdc-a210af4348e2	1.90	DNA	D	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
cd05d121-f107-4c8e-95a8-153a84f5134a	TCGA-DC-5869-01A	TCGA-DC-5869-01A-01R	5988c4b3-08a6-4bb2-9601-f5ae7d35c7db	1.80	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.46	8.90	UV Spec	[Not Available]	[Not Available]
cd05d121-f107-4c8e-95a8-153a84f5134a	TCGA-DC-5869-01A	TCGA-DC-5869-01A-01T	c4495b38-9ccf-4d0e-81c3-188ea221adb6	[Not Available]	Total RNA	T	0.10	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.34	9.20	UV Spec	[Not Available]	[Not Available]
cd05d121-f107-4c8e-95a8-153a84f5134a	TCGA-DC-5869-01A	TCGA-DC-5869-01A-01W	24af215d-0a1f-4c66-ba94-d8ef1d9b51ce	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
cd05d121-f107-4c8e-95a8-153a84f5134a	TCGA-DC-5869-10A	TCGA-DC-5869-10A-01D	66335281-185e-48a0-8340-19801c8392f4	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
cd05d121-f107-4c8e-95a8-153a84f5134a	TCGA-DC-5869-10A	TCGA-DC-5869-10A-01W	414e0a86-489a-4424-8406-72af7da75310	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
eb75ca70-e60f-453f-820c-485390abad88	TCGA-DC-6155-01A	TCGA-DC-6155-01A-11D	87f2eb57-b833-4fea-b60b-11624dbef04d	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
eb75ca70-e60f-453f-820c-485390abad88	TCGA-DC-6155-01A	TCGA-DC-6155-01A-11H	96507fdf-8bc8-4310-ae11-129c57268add	1.70	RNA	H	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.70	9.40	UV Spec	1	[Not Available]
eb75ca70-e60f-453f-820c-485390abad88	TCGA-DC-6155-01A	TCGA-DC-6155-01A-11R	960f97f5-ccba-4606-94c2-add2f083f251	1.70	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.60	8.90	UV Spec	1	[Not Available]
eb75ca70-e60f-453f-820c-485390abad88	TCGA-DC-6155-01A	TCGA-DC-6155-01A-11W	22542ecc-62f4-4155-b970-5096a63d7ba4	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
eb75ca70-e60f-453f-820c-485390abad88	TCGA-DC-6155-10A	TCGA-DC-6155-10A-01D	872af361-59f7-4ec4-8344-7c2d7204f9f1	1.80	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
eb75ca70-e60f-453f-820c-485390abad88	TCGA-DC-6155-10A	TCGA-DC-6155-10A-01W	55ddc494-e24f-4c6b-acd8-a12b9063c5e4	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
261925e3-96e4-440c-8e95-c003d44ab2f2	TCGA-DC-6156-01A	TCGA-DC-6156-01A-11D	e5cbb16b-9429-40f4-9fa8-e72dc3b1cc7e	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
261925e3-96e4-440c-8e95-c003d44ab2f2	TCGA-DC-6156-01A	TCGA-DC-6156-01A-11H	750798ec-5101-4474-999a-886cb08fe52b	1.70	RNA	H	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.70	9.30	UV Spec	1	[Not Available]
261925e3-96e4-440c-8e95-c003d44ab2f2	TCGA-DC-6156-01A	TCGA-DC-6156-01A-11R	ef8bed38-2643-4820-b155-440218890d8a	1.80	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.50	9.00	UV Spec	1	[Not Available]
261925e3-96e4-440c-8e95-c003d44ab2f2	TCGA-DC-6156-01A	TCGA-DC-6156-01A-11W	abe22925-7dc8-458c-9248-cf24a0aed4a8	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
261925e3-96e4-440c-8e95-c003d44ab2f2	TCGA-DC-6156-10A	TCGA-DC-6156-10A-01D	c24ad9f2-0f89-4775-b48b-351fb15b9e5e	1.80	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
261925e3-96e4-440c-8e95-c003d44ab2f2	TCGA-DC-6156-10A	TCGA-DC-6156-10A-01W	530590e4-b958-4202-819b-bff5a4a0380d	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
634d542b-a72f-408b-9fef-65ef6c45f882	TCGA-DC-6157-01A	TCGA-DC-6157-01A-11D	38865957-fc7c-420e-b903-95df9bb95bae	1.90	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
634d542b-a72f-408b-9fef-65ef6c45f882	TCGA-DC-6157-01A	TCGA-DC-6157-01A-11H	590e44bc-9acf-4b75-bd52-a8d4e4371cba	1.80	RNA	H	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.80	9.30	UV Spec	1	[Not Available]
634d542b-a72f-408b-9fef-65ef6c45f882	TCGA-DC-6157-01A	TCGA-DC-6157-01A-11R	7d9ceb47-0acb-45ab-a7f3-cc8967d978e2	1.80	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.50	8.90	UV Spec	1	[Not Available]
634d542b-a72f-408b-9fef-65ef6c45f882	TCGA-DC-6157-01A	TCGA-DC-6157-01A-11W	5eb7e04a-79a6-45a8-8fad-0b680fb955f1	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
634d542b-a72f-408b-9fef-65ef6c45f882	TCGA-DC-6157-10A	TCGA-DC-6157-10A-01D	4586d3aa-374e-48e1-930d-3d9f72231d25	1.80	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
634d542b-a72f-408b-9fef-65ef6c45f882	TCGA-DC-6157-10A	TCGA-DC-6157-10A-01W	d064aa1f-199b-403e-a6a0-57245ecc27aa	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
0011a67b-1ba9-4a32-a6b8-7850759a38cf	TCGA-DC-6158-01A	TCGA-DC-6158-01A-11D	19085411-c097-42d1-baf8-1ffe7da01b90	1.80	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
0011a67b-1ba9-4a32-a6b8-7850759a38cf	TCGA-DC-6158-01A	TCGA-DC-6158-01A-11H	76776a5f-6667-43f0-8fa4-9dc66ecb6c3f	1.70	RNA	H	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.40	9.60	UV Spec	1	[Not Available]
0011a67b-1ba9-4a32-a6b8-7850759a38cf	TCGA-DC-6158-01A	TCGA-DC-6158-01A-11R	867d8ba8-2261-4c57-9bc9-cb81f7226991	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.40	9.50	UV Spec	1	[Not Available]
0011a67b-1ba9-4a32-a6b8-7850759a38cf	TCGA-DC-6158-01A	TCGA-DC-6158-01A-11W	e32648e0-eb72-45bd-ad56-b8322d87e6b5	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
0011a67b-1ba9-4a32-a6b8-7850759a38cf	TCGA-DC-6158-10A	TCGA-DC-6158-10A-01D	ebe24812-2861-4057-9224-7c7aa675f9fe	1.80	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
0011a67b-1ba9-4a32-a6b8-7850759a38cf	TCGA-DC-6158-10A	TCGA-DC-6158-10A-01W	e077cc18-adae-4f68-95d2-578ccfb9ee5d	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
2bd23664-453b-4fbf-823e-6dbcde0c4a2a	TCGA-DC-6160-01A	TCGA-DC-6160-01A-11D	417ff83b-5ed9-47fa-9942-9459573be7eb	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
2bd23664-453b-4fbf-823e-6dbcde0c4a2a	TCGA-DC-6160-01A	TCGA-DC-6160-01A-11H	71d613f0-9ed6-4885-9b81-d12c5c8d0301	1.80	RNA	H	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.80	9.50	UV Spec	1	[Not Available]
2bd23664-453b-4fbf-823e-6dbcde0c4a2a	TCGA-DC-6160-01A	TCGA-DC-6160-01A-11R	3df48c16-40f1-46fb-921a-58928859a78d	1.70	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.80	9.40	UV Spec	1	[Not Available]
2bd23664-453b-4fbf-823e-6dbcde0c4a2a	TCGA-DC-6160-01A	TCGA-DC-6160-01A-11W	9e4e61c3-ff2a-45f7-905f-778ad69b0994	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
2bd23664-453b-4fbf-823e-6dbcde0c4a2a	TCGA-DC-6160-10A	TCGA-DC-6160-10A-01D	6be63265-357f-466a-ab1d-44de8881f7a5	1.80	DNA	D	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
2bd23664-453b-4fbf-823e-6dbcde0c4a2a	TCGA-DC-6160-10A	TCGA-DC-6160-10A-01W	f079e830-2c98-4760-9f56-eea7ebd4e43c	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
0b6b1937-4024-4f2c-aeca-46387277755f	TCGA-EF-5830-01A	TCGA-EF-5830-01A-01D	93473bb3-f0b1-408c-9a56-3f9d967eea6c	1.80	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
0b6b1937-4024-4f2c-aeca-46387277755f	TCGA-EF-5830-01A	TCGA-EF-5830-01A-01R	bc9064c9-5af2-44ca-ab25-c01ffe03142c	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.27	8.50	UV Spec	[Not Available]	[Not Available]
