bcr_patient_uuid	bcr_sample_barcode	bcr_analyte_barcode	bcr_analyte_uuid	a260_a280_ratio	analyte_type	analyte_type_id	concentration	gel_image_file	is_derived_from_ffpe	normal_tumor_genotype_match	pcr_amplification_successful	ratio_28s_18s	rinvalue	spectrophotometer_method	subportion_sequence	well_number
bb4a6123-5851-4e49-b859-606ffd2a4d11	TCGA-B0-5710-11A	TCGA-B0-5710-11A-01W	9b45613d-0ae6-4fe6-9d30-b0e6351f3a1a	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
88c91a7b-5c41-4361-85d0-da759ab94204	TCGA-B0-5711-01A	TCGA-B0-5711-01A-11D	af3911fa-26fe-4dc0-b926-5ea1fa5fb24e	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
88c91a7b-5c41-4361-85d0-da759ab94204	TCGA-B0-5711-01A	TCGA-B0-5711-01A-11R	f44b8753-6e01-4130-a3ed-bc6237e18da8	1.70	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.24	8.60	UV Spec	1	[Not Available]
88c91a7b-5c41-4361-85d0-da759ab94204	TCGA-B0-5711-01A	TCGA-B0-5711-01A-11W	7a6c2865-072d-4462-9951-db14c6fd66f4	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
88c91a7b-5c41-4361-85d0-da759ab94204	TCGA-B0-5711-11A	TCGA-B0-5711-11A-01D	8612eb44-e6f1-4d43-9547-448291907ac7	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
88c91a7b-5c41-4361-85d0-da759ab94204	TCGA-B0-5711-11A	TCGA-B0-5711-11A-01R	03a05d17-b53a-49ce-b420-7839387c4298	1.80	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.69	8.40	UV Spec	[Not Available]	[Not Available]
88c91a7b-5c41-4361-85d0-da759ab94204	TCGA-B0-5711-11A	TCGA-B0-5711-11A-01W	8ee21896-a707-49dd-9548-2b13f55bcdd4	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
514af471-31d2-43fa-88dc-8639a5e97181	TCGA-B0-5712-01A	TCGA-B0-5712-01A-11D	5b55cc12-ad58-49e6-842d-0b5487201a9b	1.90	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
514af471-31d2-43fa-88dc-8639a5e97181	TCGA-B0-5712-01A	TCGA-B0-5712-01A-11R	0534a0f0-34ee-4a3c-b0ce-e443c4f3b921	1.80	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.82	9.00	UV Spec	1	[Not Available]
514af471-31d2-43fa-88dc-8639a5e97181	TCGA-B0-5712-01A	TCGA-B0-5712-01A-11W	f8c8edd9-936d-48bc-a933-c9b9d54803a2	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
514af471-31d2-43fa-88dc-8639a5e97181	TCGA-B0-5712-11A	TCGA-B0-5712-11A-01D	4d23bc81-e47a-468d-87f7-1d464496ceb6	1.90	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
514af471-31d2-43fa-88dc-8639a5e97181	TCGA-B0-5712-11A	TCGA-B0-5712-11A-01R	e9d8ab1f-8814-4fdc-88bb-233e071abae5	1.80	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.43	7.20	UV Spec	[Not Available]	[Not Available]
514af471-31d2-43fa-88dc-8639a5e97181	TCGA-B0-5712-11A	TCGA-B0-5712-11A-01W	fcbb7c2d-fe97-40f5-8a06-1f993ef1a848	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
c91a4cc3-aaa9-4bc9-b157-e46551d334c8	TCGA-B0-5713-01A	TCGA-B0-5713-01A-11D	83137fd8-df08-4cbc-8f68-5e042dddcb0e	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
c91a4cc3-aaa9-4bc9-b157-e46551d334c8	TCGA-B0-5713-01A	TCGA-B0-5713-01A-11R	8814905d-5f11-42e3-a6b7-c50d977984b3	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.69	8.70	UV Spec	1	[Not Available]
c91a4cc3-aaa9-4bc9-b157-e46551d334c8	TCGA-B0-5713-01A	TCGA-B0-5713-01A-11W	47272da8-f1a3-44a8-9297-1501533435fb	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
c91a4cc3-aaa9-4bc9-b157-e46551d334c8	TCGA-B0-5713-11A	TCGA-B0-5713-11A-01D	afb01145-2e96-42d6-bba1-44f53df4c6b0	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
c91a4cc3-aaa9-4bc9-b157-e46551d334c8	TCGA-B0-5713-11A	TCGA-B0-5713-11A-01W	a8a72bf2-a0d9-49cb-8d6b-de06b9c94b1e	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
326745d8-98ca-4f4d-b217-96aea9faa1ad	TCGA-B0-5812-01A	TCGA-B0-5812-01A-11D	3d3ad1f6-fbd3-48af-afe1-b1f6bac10310	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
326745d8-98ca-4f4d-b217-96aea9faa1ad	TCGA-B0-5812-01A	TCGA-B0-5812-01A-11R	666287b2-7530-45cd-a868-8031b6a99463	1.70	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.11	8.40	UV Spec	1	[Not Available]
326745d8-98ca-4f4d-b217-96aea9faa1ad	TCGA-B0-5812-01A	TCGA-B0-5812-01A-11W	110055fd-b335-4ef8-90ee-c48514c3c72f	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
326745d8-98ca-4f4d-b217-96aea9faa1ad	TCGA-B0-5812-11A	TCGA-B0-5812-11A-01D	eddd64c1-16f6-4b8a-be48-eebb27133916	1.90	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
326745d8-98ca-4f4d-b217-96aea9faa1ad	TCGA-B0-5812-11A	TCGA-B0-5812-11A-01W	595e4cc0-bce5-456f-b3b2-83ddca31aae8	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
75e02a42-6937-4761-868b-c369c7bd3c72	TCGA-B4-5832-01A	TCGA-B4-5832-01A-11D	983af72e-b172-492d-ad0d-a9ce9008e263	2.00	DNA	D	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
75e02a42-6937-4761-868b-c369c7bd3c72	TCGA-B4-5832-01A	TCGA-B4-5832-01A-11R	e9af0a46-d8d4-43a5-9d9d-5e83c4379982	1.50	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.48	8.20	UV Spec	1	[Not Available]
75e02a42-6937-4761-868b-c369c7bd3c72	TCGA-B4-5832-01A	TCGA-B4-5832-01A-11W	f69d3cda-052b-40ee-999f-f7fafa5fc273	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
75e02a42-6937-4761-868b-c369c7bd3c72	TCGA-B4-5832-10A	TCGA-B4-5832-10A-01D	15c25ea6-36e0-4462-9ab5-5bf69eec2896	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
75e02a42-6937-4761-868b-c369c7bd3c72	TCGA-B4-5832-10A	TCGA-B4-5832-10A-01W	9ba725f7-8cdd-4ff3-8661-aac598b799ad	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
afd60992-f279-46ee-8fb9-53f6be850f6c	TCGA-B4-5834-01A	TCGA-B4-5834-01A-11D	05723738-19a0-41f6-b7c7-88153824d7b3	2.00	DNA	D	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
afd60992-f279-46ee-8fb9-53f6be850f6c	TCGA-B4-5834-01A	TCGA-B4-5834-01A-11R	13a3f997-6baa-4c0e-926b-951def6bbafa	1.70	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.64	7.60	UV Spec	1	[Not Available]
afd60992-f279-46ee-8fb9-53f6be850f6c	TCGA-B4-5834-01A	TCGA-B4-5834-01A-11W	c5ce46f7-b23c-46b8-86e6-c09a1cfa6712	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
afd60992-f279-46ee-8fb9-53f6be850f6c	TCGA-B4-5834-10A	TCGA-B4-5834-10A-02D	4a3dbaae-f6fa-4335-9ff8-05303a0b9da4	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
afd60992-f279-46ee-8fb9-53f6be850f6c	TCGA-B4-5834-10A	TCGA-B4-5834-10A-02W	a232412e-5a63-4f67-99c7-2b72032ec8ef	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
1bc2ad71-fb9d-4012-bfe7-c39e215a51eb	TCGA-B4-5835-01A	TCGA-B4-5835-01A-11D	02fb4a47-294d-45d8-9283-1e90d2cc370c	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
1bc2ad71-fb9d-4012-bfe7-c39e215a51eb	TCGA-B4-5835-01A	TCGA-B4-5835-01A-11R	b7526ef6-895b-4dce-8d15-5143a0fd0914	1.80	RNA	R	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.34	7.50	UV Spec	1	[Not Available]
1bc2ad71-fb9d-4012-bfe7-c39e215a51eb	TCGA-B4-5835-01A	TCGA-B4-5835-01A-11W	89836b68-c366-4fc8-a384-36d9eafa7a20	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
1bc2ad71-fb9d-4012-bfe7-c39e215a51eb	TCGA-B4-5835-10A	TCGA-B4-5835-10A-01D	e61495bc-89e9-4e0a-ac79-439320c2f59e	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
1bc2ad71-fb9d-4012-bfe7-c39e215a51eb	TCGA-B4-5835-10A	TCGA-B4-5835-10A-01W	ac757426-8c97-4340-9a9e-d51e506cb916	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
59f49821-412c-4945-b9e2-be0dcc8bf8bf	TCGA-B4-5836-01A	TCGA-B4-5836-01A-11D	4b9320ee-53c1-4c55-9822-b18c9c2d9ccc	1.90	DNA	D	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
59f49821-412c-4945-b9e2-be0dcc8bf8bf	TCGA-B4-5836-01A	TCGA-B4-5836-01A-11R	6b8339be-ee62-4d74-b002-0f38f378752a	1.70	RNA	R	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.39	8.10	UV Spec	1	[Not Available]
59f49821-412c-4945-b9e2-be0dcc8bf8bf	TCGA-B4-5836-01A	TCGA-B4-5836-01A-11W	eeee624f-d277-4609-a665-19bc6e47eebe	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
59f49821-412c-4945-b9e2-be0dcc8bf8bf	TCGA-B4-5836-10A	TCGA-B4-5836-10A-01D	bca68b49-59d1-4334-833a-509095a7415c	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
59f49821-412c-4945-b9e2-be0dcc8bf8bf	TCGA-B4-5836-10A	TCGA-B4-5836-10A-01W	b2fcdd42-db9e-4845-8424-3aacd614c493	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
70820391-13b4-438f-ba4a-c0804d4c2d76	TCGA-B4-5838-01A	TCGA-B4-5838-01A-11D	91b4383b-e3d4-48d1-9470-71e4d9f9c5b6	2.00	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
70820391-13b4-438f-ba4a-c0804d4c2d76	TCGA-B4-5838-01A	TCGA-B4-5838-01A-11R	69690020-2655-49a6-8332-af30b4da3ec9	1.70	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.34	8.50	UV Spec	1	[Not Available]
70820391-13b4-438f-ba4a-c0804d4c2d76	TCGA-B4-5838-01A	TCGA-B4-5838-01A-11W	432e439b-cb43-4fb2-99db-43e1f6fc3faf	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
70820391-13b4-438f-ba4a-c0804d4c2d76	TCGA-B4-5838-10A	TCGA-B4-5838-10A-01D	86cdc197-128d-4578-a4dc-e9463c8155c5	1.90	DNA	D	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
70820391-13b4-438f-ba4a-c0804d4c2d76	TCGA-B4-5838-10A	TCGA-B4-5838-10A-01W	d77e83d0-0260-489a-8c94-a0c8264838cc	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
aa82fb26-96c3-4b3d-a2e9-7123c0a07321	TCGA-B4-5843-01A	TCGA-B4-5843-01A-11D	75f0d241-0ee4-41be-84e0-566cb0415b1b	2.00	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
aa82fb26-96c3-4b3d-a2e9-7123c0a07321	TCGA-B4-5843-01A	TCGA-B4-5843-01A-11R	dca887ba-ff63-426d-8de3-037120001441	1.70	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.28	8.40	UV Spec	1	[Not Available]
aa82fb26-96c3-4b3d-a2e9-7123c0a07321	TCGA-B4-5843-01A	TCGA-B4-5843-01A-11W	56b6d7d0-3fa8-4812-8604-9931fb100935	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
aa82fb26-96c3-4b3d-a2e9-7123c0a07321	TCGA-B4-5843-10A	TCGA-B4-5843-10A-01D	67f13ac8-3a9e-4373-b863-3745b9e591c6	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
aa82fb26-96c3-4b3d-a2e9-7123c0a07321	TCGA-B4-5843-10A	TCGA-B4-5843-10A-01W	af916639-0424-49ac-bdbf-56db9bd631c9	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
ab5266f6-8015-4347-b0bd-131ab1fbad51	TCGA-B4-5844-01A	TCGA-B4-5844-01A-11D	2c48e726-63da-4b44-a84c-178ae8554dfe	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
ab5266f6-8015-4347-b0bd-131ab1fbad51	TCGA-B4-5844-01A	TCGA-B4-5844-01A-11R	6fb2c68a-62dd-4f91-9c53-cf44bb8a7ab2	1.60	RNA	R	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.40	8.80	UV Spec	1	[Not Available]
ab5266f6-8015-4347-b0bd-131ab1fbad51	TCGA-B4-5844-01A	TCGA-B4-5844-01A-11W	64f0b266-6ad0-43bc-86c1-7a917705db9c	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
ab5266f6-8015-4347-b0bd-131ab1fbad51	TCGA-B4-5844-10A	TCGA-B4-5844-10A-01D	7cf9199c-9643-4ad7-b725-6a187b0570a0	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
ab5266f6-8015-4347-b0bd-131ab1fbad51	TCGA-B4-5844-10A	TCGA-B4-5844-10A-01W	45554ff4-4ccd-45ec-9aec-4f3cc1293dd6	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
cba5705a-80dd-4496-9283-c5d3a92c7dba	TCGA-B8-4146-01B	TCGA-B8-4146-01B-11D	5be05dc2-d453-4f4c-aa4b-0b773f52a253	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
cba5705a-80dd-4496-9283-c5d3a92c7dba	TCGA-B8-4146-01B	TCGA-B8-4146-01B-11R	ae1e5c3d-ccaf-4074-a507-1941b3cac6fe	1.80	RNA	R	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	1.34	8.90	UV Spec	1	[Not Available]
cba5705a-80dd-4496-9283-c5d3a92c7dba	TCGA-B8-4146-01B	TCGA-B8-4146-01B-11W	cb0d76c1-c3c8-4f9b-8f91-2dab3ad25d4f	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
cba5705a-80dd-4496-9283-c5d3a92c7dba	TCGA-B8-4146-10A	TCGA-B8-4146-10A-01D	91f3eed0-a615-42c2-a29a-f485e25ce2f5	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
cba5705a-80dd-4496-9283-c5d3a92c7dba	TCGA-B8-4146-10A	TCGA-B8-4146-10A-01W	35d4511f-1109-494e-992f-707500d888bc	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
a22d5ba2-5f11-49e9-911a-ec03b785fae5	TCGA-B8-4153-01B	TCGA-B8-4153-01B-11D	b65f8104-2016-4047-9711-355a69565d74	1.90	DNA	D	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
a22d5ba2-5f11-49e9-911a-ec03b785fae5	TCGA-B8-4153-01B	TCGA-B8-4153-01B-11R	467620be-8647-4df2-b2d6-c56016516a53	1.60	RNA	R	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	[Not Available]	[Not Available]	0.67	7.70	UV Spec	1	[Not Available]
a22d5ba2-5f11-49e9-911a-ec03b785fae5	TCGA-B8-4153-01B	TCGA-B8-4153-01B-11W	7f8cefad-61ab-4ab7-8b06-e50c07b2a5f4	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	1	[Not Available]
a22d5ba2-5f11-49e9-911a-ec03b785fae5	TCGA-B8-4153-11A	TCGA-B8-4153-11A-01D	23d0aab5-0b8d-463a-8686-d3e1a6deffad	1.90	DNA	D	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
a22d5ba2-5f11-49e9-911a-ec03b785fae5	TCGA-B8-4153-11A	TCGA-B8-4153-11A-01W	8d16422a-5482-47ef-95bf-52607308d99d	[Not Available]	Repli-G (Qiagen) DNA	W	0.50	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
a1ad1a96-2b6e-4c86-9d71-e176b902e9d4	TCGA-B8-5545-01A	TCGA-B8-5545-01A-01D	867fb56d-96b0-4ae1-a6b0-48fac87d2203	1.86	DNA	D	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	NO	YES	NO	[Not Available]	[Not Available]	UV Spec	[Not Available]	[Not Available]
